#NAME,V.A.0H,V.B.0H,V.C.0H,V.D.0H,V.E.0H,V.CN.A.24H,V.CN.B.24H,V.CN.C.24H,V.CN.D.24H,V.CN.E.24H,CEL.A.24H,CEL.B.24H,CEL.C.24H,CEL.D.24H,CEL.E.24H
#CLASS,A,B,C,D,E,A,B,C,D,E,A,B,CEL.C.24H,D,E
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;unidentified_Oscillospiraceae,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus]_gauvreauii_group;Ruminococcus_gauvreauii,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;RF39;;;,0,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Candidatus_Soleaferrea;,0,0,0,0.000111157426705572,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CHKCI001;,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae;;,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae,0,0,0,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillibacter;Oscillibacter_sp_1-3,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;;,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;RF39;;;,0,0.000111157426705572,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Pygmaiobacter;,0,0.000111157426705572,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_sensu_stricto_1,0,0,0,0,0,0,0,0,0,0,8.33680700291788e-05,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridia_vadinBB60_group;unidentified_Clostridia_vadinBB60_group;unidentified_Clostridia_vadinBB60_group;Clostridiales_bacterium_enrichment_culture_clone_06-1235251-76,0,0.000111157426705572,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0
Bacteria;Firmicutes;Clostridia,0,0.000111157426705572,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0,0
Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Oribacterium;,0,0,0,0,0,0,0,0,0,0,0,8.33680700291788e-05,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0,0,0,0,0,0,0,0,0,0,0,0,8.33680700291788e-05,0,0
Bacteria;Firmicutes;Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus,0,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Butyricimonas;,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33680700291788e-05,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella_stercorea,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Candidatus_Soleaferrea;Ruminococcaceae_bacterium_GD6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0
Bacteria;Firmicutes;Clostridia,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Phocea;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae,5.55787133527859e-05,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Paludicola;,0.000111157426705572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0.000111157426705572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae_R-7_group;bacterium_YE57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05
Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales;vadinBE97;unidentified_vadinBE97;Bacteroidales_bacterium_55_9,0,0.000111157426705572,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,0,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelatoclostridium,0,0,0,0,0,0,8.33680700291788e-05,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;;,0,0,0,0,0,0,0.000111157426705572,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,0,0,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillospira;,0,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Anaerofilum;,0,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-007;,0,0,0,0,0,0.000111157426705572,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces_graevenitzii,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;;,0,0,0,0,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae,0,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;unidentified_Firmicutes;Oscillospirales;Ruminococcaceae;unidentified_Ruminococcaceae;[Clostridium]_leptum,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;,0,0,0,0,0,0,0,0,0.000111157426705572,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;RF39;;;,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Cloacibacillus;Cloacibacillus_evryensis,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Harryflintia;,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;;,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0,0,0,0,0,0,0,0,0.000111157426705572,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Eubacteriales;Anaerofustaceae;Anaerofustis,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;;,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;UCG-009,0,0,0,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Slackia;Enterorhabdus_sp_Marseille-P3203T,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family_XI;Fenollaria;,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Butyricimonas;,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0,0,0,0
Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella;,0,0,0,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;TM7x,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia,0,0,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae_R-7_group;Christensenella_sp_Marseille-P3954,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family_XI;Parvimonas,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae_R-7_group;iron-reducing_bacterium_enrichment_culture_clone_HN70,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0,0,0
Bacteria;Firmicutes,0,0,0,0,0,0,0,0,0,0.000111157426705572,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;;,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Candidatus_Soleaferrea;,0,0,0,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Dubosiella;,0,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelatoclostridium,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Peptostreptococcus,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Angelakisella;,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae_R-7_group,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;,0,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae,0,0,0,0,0,0,0,0,0,0,8.33680700291788e-05,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillibacter;,0,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0,0,0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Turicibacter,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0,0,0
Bacteria;Firmicutes;Clostridia;Eubacteriales;Anaerofustaceae;Anaerofustis,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0,0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0.000111157426705572,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium,0,0,0,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;[Clostridium]_innocuum_group,0,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;Burkholderiales_bacterium_YL45,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0.000111157426705572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;RF39;;;,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia,0,0.000111157426705572,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Sanguibacteroides;Gabonibacter_massiliensis,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;;,0,0.000111157426705572,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;;,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;RF39;;;,0,0.000166736140058358,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridia_vadinBB60_group;;;,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Clostridium]_methylpentosum_group;unidentified_[Clostridium]_methylpentosum_group;Ruminococcus_sp_Marseille-P2976,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Enterorhabdus;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05
Bacteria;Firmicutes;unidentified_Firmicutes;Oscillospirales;Ruminococcaceae;unidentified_Ruminococcaceae;[Clostridium]_leptum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae_UCG-010;,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33680700291788e-05
Bacteria;Firmicutes;Clostridia;Oscillospirales,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family_XIII_UCG-001;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77893566763929e-05
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propionibacterium;Propionibacterium_freudenreichii,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;;,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Nitrospirota;Thermodesulfovibrionia;;;;,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0,0,0,0
Bacteria;Firmicutes;unidentified_Firmicutes;Oscillospirales;Ruminococcaceae,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae_R-7_group;bacterium_YE57,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenella;,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium]_brachy_group;,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0
Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;;,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;unidentified_Erysipelotrichaceae;Faecalitalea_sp_Marseille-P3755,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ethanoligenenaceae,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae,0,0,0,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;;,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae;;,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Phocea;,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalitalea;Absiella_dolichum,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Leifsonia,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Clostridium]_methylpentosum_group;;,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Tyzzerella;,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;unidentified_Pedosphaeraceae;bacterium_enrichment_culture_clone_auto67_4W,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalitalea,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium]_nodatum_group,0,0,0,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0,0
